x,y
6937.402,1343.995
7731.868,1345.33
671.429,1346.978
2125.196,1353.12
2149.176,1345.513
2219.976,1349.294
2309.243,1357.751
3472.527,1344.78
6224.359,1345.238
6613.041,1346.881
6743.59,1345.238
7255.495,1343.407
629.396,1346.978
1265.11,1347.527
1292.582,1346.743
2257.212,1347.184
5203.297,1346.154
5548.077,1349.882
5828.297,1346.743
6534.341,1347.527
6669.741,1347.527
7199.519,1347.871
7316.85,1347.07
1256.868,1347.527
1427.198,1348.901
1950.549,1350.275
5603.022,1350.275
5853.022,1347.527
5978.537,1353.709
6847.833,1351.19
6902.473,1348.901
7912.753,1358.96
743.132,1350.275
1322.359,1364.454
1498.97,1353.365
1563.187,1357.535
1799.794,1356.113
1999.625,1354.021
2035.714,1353.022
2067.491,1362.912
5506.868,1353.807
6002.289,1357.418
6585.96,1355.914
6876.374,1353.022
1303.571,1354.984
1479.396,1354.984
5624.451,1360.385
6499.683,1354.713
7559.997,1362.847
7798.077,1354.396
7828.297,1354.396
1666.552,1358.173
1988.585,1369.127
2011.813,1362.363
6084.89,1357.967
7111.722,1358.974
7859.89,1357.143
655.403,1362.912
675.488,1376.404
1419.299,1360.92
1835.382,1363.433
1873.123,1389.291
2214.286,1361.264
2259.615,1360.479
5591.484,1360.165
5712.912,1359.89
5882.457,1361.264
5968.407,1362.049
7022.602,1362.887
7086.538,1362.049
7652.473,1358.516
7663.462,1364.011
834.707,1367.369
1514.86,1369.256
1623.626,1364.011
1703.216,1365.95
1719.675,1368.872
1771.978,1362.637
2215.172,1376.108
5659.493,1363.095
5763.069,1367.543
6525.755,1364.698
6635.989,1364.011
6868.407,1363.462
6949.961,1364.011
7019.592,1380.88
7040.385,1362.363
7803.571,1361.264
7822.017,1364.011
1974.109,1378.58
2040.179,1366.415
5725.275,1365.385
6574.176,1365.385
7778.061,1366.758
7930.944,1367.008
698.999,1378.19
1070.604,1367.857
6053.571,1370.29
6152.167,1371.337
6977.793,1373.855
7721.42,1373.228
1824.176,1372.253
2255.22,1380.563
5688.485,1378.106
5783.997,1374.886
5967.35,1373.309
6034.341,1369.505
6584.135,1372.596
6914.377,1371.337
7081.044,1372.253
7583.006,1372.253
7810.44,1369.505
7843.407,1371.703
722.802,1375.549
6141.484,1375.785
6640.11,1373.626
1339.286,1375
1456.319,1377.198
1480.816,1402.234
1807.234,1377.442
2023.352,1375
2281.917,1382.757
2771.978,1377.747
5646.978,1375
5660.292,1381.551
6039.835,1377.747
7061.028,1377.747
1274.451,1381.044
1793.76,1381.279
2152.473,1380.495
6018.201,1382.898
7320.055,1379.121
7948.391,1380.495
7969.78,1379.121
1200.549,1386.676
1416.552,1382.898
1663.247,1401.723
1765.11,1384.615
7581.894,1401.736
7818.681,1381.868
7903.09,1407.335
737.294,1387.019
2043.367,1384.419
5946.429,1384.615
6153.004,1398.13
6912.088,1385.989
6942.896,1385.989
901.099,1388.736
1114.403,1390.306
1398.637,1410.638
1953.755,1387.821
6304.945,1387.363
6325.206,1389.08
6491.758,1388.736
6791.667,1387.821
7559.066,1387.363
7776.491,1387.951
1597.527,1391.484
1733.516,1390.11
1778.123,1397.123
1964.286,1392.857
6081.502,1391.026
6211.439,1407.998
7388.187,1390.385
7398.626,1390.934
7713.546,1391.061
712.207,1413.35
1065.934,1394.231
6460.165,1391.484
7836.538,1395.016
1079.832,1405.866
1706.718,1404.171
5993.917,1396.978
6295.862,1422.075
6911.695,1405.416
656.593,1398.352
668.956,1401.099
760.989,1398.352
1108.633,1412.176
6094.869,1402.738
6331.731,1400.755
6471.443,1405.654
6502.182,1402.149
6960.26,1405.599
7035.714,1411.009
7167.125,1397.894
7388.736,1399.725
7645.52,1413.699
8004.121,1398.94
1321.625,1413.349
1599.686,1407.378
1729.739,1402.129
1935.116,1403.442
6137.912,1403.022
6305.534,1402.473
6445.055,1402.473
7260.814,1416.775
7598.705,1403.257
6398.109,1409.26
7234.89,1403.846
7941.392,1405.678
821.997,1418.151
926.221,1413.339
982.315,1413.977
1017.857,1410.165
1134.89,1407.418
1212.585,1411.434
6570.84,1407.967
6725.427,1409.493
6993.59,1408.425
7865.11,1408.516
753.925,1425.464
916.209,1407.967
1560.165,1410.897
1760.302,1411.573
6174.843,1409.929
7129.121,1410.714
7769.356,1411.214
7821.429,1409.341
1149.176,1412.363
1530.754,1417.811
6665.293,1411.63
6717.491,1432.771
6748.626,1412.088
7199.176,1412.677
7413.004,1413.919
7488.422,1413.462
7609.526,1419.629
7955.433,1418.346
849.442,1424.118
876.374,1416.209
1259.345,1420.803
6134.959,1415.179
6437.843,1416.552
6734.89,1413.462
1187.637,1417.857
6360.555,1423.875
6449.176,1419.741
6489.423,1422.115
6837.288,1424.201
6860.732,1427.641
6951.744,1429.408
7712.912,1418.956
7207.723,1423.23
7313.776,1421.703
7755.298,1432.545
7809.066,1420.33
1548.592,1424.451
1567.308,1421.703
6431.114,1431.348
6470.238,1422.619
6537.225,1427.198
6896.171,1458.48
7490.041,1424.107
886.332,1427.541
5957.418,1425.824
6247.253,1425.824
6511.996,1428.663
6672.082,1435.913
7019.116,1434.066
7407.967,1425.824
789.377,1429.029
6388.736,1428.571
7107.486,1429.258
7348.443,1429.029
7793.956,1427.198
7972.07,1429.64
2439.922,1433.849
2523.352,1431.907
7379.945,1431.593
7566.309,1433.691
7891.941,1432.234
7675.824,1432.692
2484.89,1436.47
6372.253,1435.44
6403.846,1440.476
6464.744,1438.492
6991.758,1436.813
7814.56,1440.3
6390.699,1440.934
7066.964,1441.277
7359.301,1439.757
7800.366,1441.392
6479.396,1442.308
6495.094,1443.681
6965.372,1492.666
7696.429,1446.658
1221.939,1446.429
7614.011,1445.055
6451.277,1450.145
6654.497,1456.695
7001.138,1455.691
7636.294,1451.313
7932.234,1448.718
6505.495,1450.549
6834.096,1453.755
7105.22,1454.396
7429.945,1450.549
7656.593,1453.297
7741.3,1458.333
7791.084,1463.994
6492.445,1456.731
6704.327,1454.327
6804.945,1454.67
7921.703,1454.67
6516.589,1462.067
6794.081,1459.166
7060.714,1457.967
7555.672,1460.003
6473.214,1460.165
6711.548,1486.873
7598.901,1460.165
7951.007,1461.538
7118.132,1462.912
7341.69,1463.255
7611.264,1462.912
7284.112,1473.367
7320.742,1466.575
6544.958,1474.124
6805.896,1470.52
7394.574,1468.75
7445.055,1468.407
7478.397,1468.656
7820.398,1468.75
7879.71,1468.407
7907.301,1480.395
6499.176,1469.505
6990.385,1471.154
7627.747,1471.939
7048.443,1474.267
7112.065,1478.251
7332.81,1475.667
7462.912,1473.116
7538.118,1473.558
7730.372,1483.913
6598.454,1484.396
6639.321,1484.422
7009.615,1475.275
7406.593,1473.901
7561.193,1484.89
7809.211,1480.263
6100.733,1479.853
6571.429,1478.846
6923.568,1484.792
7077.381,1477.564
7443.681,1479.396
7663.462,1478.022
6993.132,1479.396
7312.775,1485.989
7600.275,1482.143
6669.299,1485.234
6946.429,1482.143
6548.626,1486.538
6993.132,1486.852
7125.687,1489.354
7535.126,1486.46
6861.264,1510.265
7065.476,1495.765
7337.912,1490.385
7457.761,1490.041
7774.529,1495.617
7228.611,1493.132
7383.791,1491.484
7815.018,1492.674
7860.479,1493.132
6678.571,1495.879
7207.128,1499.928
7603.807,1496.86
7798.077,1494.505
6810.636,1499.411
6907.967,1495.879
6992.347,1498.626
7687.729,1498.626
6760.646,1500.343
6920.33,1500
7051.168,1501.03
7347.985,1501.832
7391.484,1500
6705.586,1503.205
7125.323,1506.06
7173.077,1504.121
7439.904,1504.808
7484.89,1504.121
7532.509,1504.426
7855.464,1505.647
7932.904,1509.193
6795.673,1507.212
7698.832,1506.525
6770.604,1509.615
7056.881,1522.696
7137.821,1508.7
7518.544,1512.878
7028.846,1511.578
7263.148,1512.363
7826.923,1510.989
6675.824,1512.363
6911.264,1514.011
7092.573,1526.835
7163.462,1513.736
7553.571,1514.325
7794.724,1549.303
7195.9,1521.238
7418.956,1516.484
7434.851,1520.212
7567.002,1518.773
6807.418,1521.154
7676.648,1525
7701.923,1519.819
7750.458,1519.994
7908.939,1543.185
7149.725,1523.901
7626.717,1529.19
7109.89,1526.099
7451.465,1526.557
7603.022,1526.648
7865.728,1528.159
7509.272,1528.503
7592.622,1535.911
7736.432,1539.787
7170.722,1537.088
7228.339,1537.511
7268.407,1533.242
7361.813,1532.692
7514.463,1558.904
7532.378,1537.873
8228.48,1533.425
7198.26,1539.148
7697.459,1536.401
7153.331,1548.678
7442.033,1543.681
7114.698,1546.016
7132.967,1547.94
7384.615,1542.582
7611.264,1542.582
7638.291,1551.864
7823.146,1542.239
7710.623,1547.619
7404.808,1553.297
4335.165,1553.571
7336.538,1554.356
7651.442,1554.258
7698.177,1555.07
7314.56,1557.104
7357.418,1558.7
7481.838,1558.15
7739.6,1560.44
7245.879,1557.005
7292.19,1563.776
7676.74,1562.271
7717.033,1563.462
7343.407,1561.813
7700.157,1577.839
7478.022,1568.681
7566.926,1573.26
7517.857,1575.549
7661.684,1581.852
7910.714,1582.418
5548.077,1581.044
