 ,Area,X,Y,XM,YM,IntDen,%Area,RawIntDen
10400,47.726,6148.475,4162.310,6149.010,4162.381,2040.285,100.000,171
10401,47.726,7388.532,4162.310,7388.292,4162.660,1885.176,100.000,158
10402,47.726,7645.870,4161.447,7646.030,4161.313,2314.710,100.000,194
10403,23.863,267.700,4165.764,267.700,4166.025,870.999,100.000,73
10404,23.863,977.538,4164.037,977.331,4164.037,894.862,100.000,75
10405,47.726,1271.145,4165.764,1271.088,4165.631,2171.532,100.000,182
10406,47.726,4062.138,4165.764,4062.184,4165.737,2231.189,100.000,187
10407,190.904,4176.775,4171.809,4176.230,4171.680,9592.920,100.000,804
10408,71.589,4347.110,4165.764,4347.376,4165.892,3555.585,100.000,298
10409,131.246,4711.685,4169.690,4711.549,4169.736,6812.882,100.000,571
10410,47.726,4754.705,4164.901,4754.897,4164.869,1932.902,100.000,162
10411,47.726,5979.219,4165.764,5979.284,4165.553,2827.764,100.000,237
10412,250.561,6056.445,4172.590,6056.895,4172.783,12468.410,100.000,1045
10413,23.863,6797.864,4164.037,6797.843,4164.037,990.314,100.000,83
10414,71.589,7348.233,4166.916,7348.081,4166.538,3114.120,100.000,261
10415,2004.491,2523.046,4200.327,2523.848,4199.216,101202.918,88.095,8482
10416,59.657,3302.560,4170.255,3302.679,4170.349,2350.504,100.000,197
10417,143.178,3866.400,4171.233,3866.204,4171.426,6085.061,100.000,510
10418,59.657,4308.423,4169.564,4308.489,4169.780,2970.942,100.000,249
10419,71.589,5053.493,4170.946,5053.363,4170.537,3328.886,100.000,279
10420,214.767,5074.027,4182.076,5073.541,4181.412,9151.455,100.000,767
10421,23.863,5709.791,4167.491,5709.791,4167.491,787.478,100.000,66
10422,107.383,5967.129,4174.400,5966.986,4174.248,4617.488,100.000,387
10423,214.767,1315.474,4176.894,1315.731,4176.985,11239.466,100.000,942
10424,47.726,3246.947,4172.673,3247.399,4172.414,2553.339,100.000,214
10425,59.657,3393.751,4174.400,3393.705,4174.262,2684.586,100.000,225
10426,23.863,3552.644,4172.673,3552.644,4172.525,835.204,100.000,70
10427,59.657,4890.110,4173.018,4890.255,4172.886,2612.997,100.000,219
10428,167.041,4913.105,4182.048,4912.952,4181.759,8602.606,100.000,721
10429,107.383,5300.085,4176.319,5300.153,4176.545,5225.994,100.000,438
10430,47.726,5642.434,4173.536,5642.459,4173.482,1706.203,100.000,143
10431,59.657,7035.858,4173.709,7035.823,4173.697,2756.175,100.000,231
10432,35.794,529.068,4175.551,529.503,4175.628,1610.751,100.000,135
10433,95.452,637.732,4177.422,637.431,4177.166,5035.090,100.000,422
10434,155.109,2880.669,4183.168,2880.815,4183.419,8101.483,100.000,679
10435,59.657,2935.033,4175.781,2934.845,4175.687,2624.928,100.000,220
10436,262.493,3130.761,4187.589,3130.777,4187.595,12337.163,100.000,1034
10437,465.328,4211.599,4193.708,4211.823,4193.403,24316.381,100.000,2038
10438,47.726,5430.001,4176.127,5430.010,4176.247,2231.189,100.000,187
10439,83.520,5681.418,4177.854,5681.393,4177.982,3853.872,100.000,323
10440,262.493,5774.950,4191.514,5775.311,4191.291,12384.889,100.000,1038
10441,405.671,6017.012,4193.499,6017.038,4193.589,22753.356,100.000,1907
10442,71.589,6177.260,4177.278,6176.876,4177.015,3782.283,100.000,317
10443,71.589,6325.790,4178.430,6325.946,4178.483,2947.079,100.000,247
10444,178.972,6514.044,4177.624,6514.283,4177.462,9986.659,100.000,837
10445,298.287,6814.237,4187.388,6814.402,4187.137,15761.501,100.000,1321
10446,35.794,8415.005,4175.551,8414.964,4175.510,1002.245,100.000,84
10447,59.657,747.834,4181.308,747.751,4181.446,2982.873,100.000,250
10448,954.519,2071.397,4198.666,2071.545,4198.884,51985.512,97.500,4357
10449,47.726,2777.176,4179.581,2777.352,4179.757,2231.189,100.000,187
10450,11.931,2861.804,4177.854,2861.804,4177.854,322.150,100.000,27
10451,11.931,4284.934,4177.854,4284.934,4177.854,369.876,100.000,31
10452,83.520,4598.773,4180.321,4599.057,4180.013,3340.818,100.000,280
10453,71.589,5555.504,4181.884,5555.692,4181.907,3507.859,100.000,294
10454,155.109,7350.403,4186.091,7350.718,4186.733,7361.731,100.000,617
10455,47.726,7613.055,4179.581,7613.504,4179.477,2386.298,100.000,200
10456,190.904,8338.437,4186.058,8338.654,4186.081,9223.044,100.000,773
10457,119.315,373.054,4187.180,372.877,4187.488,5822.568,100.000,488
10458,71.589,1704.072,4184.187,1704.199,4184.341,3030.599,100.000,254
10459,59.657,2044.541,4184.072,2044.534,4184.123,2577.202,100.000,216
10460,357.945,2269.524,4195.701,2270.437,4194.305,18147.800,100.000,1521
10461,35.794,2563.592,4183.611,2563.556,4183.892,1563.025,100.000,131
10462,119.315,4045.213,4187.180,4045.034,4187.329,5572.007,100.000,467
10463,35.794,4145.615,4182.460,4145.703,4182.205,1240.875,100.000,104
10464,47.726,5288.379,4183.035,5288.517,4183.243,2386.298,100.000,200
10465,274.424,5628.167,4188.217,5628.070,4187.732,15212.653,100.000,1275
10466,11.931,6070.755,4181.308,6070.755,4181.308,334.082,100.000,28
10467,47.726,6193.379,4183.035,6193.576,4183.149,1992.559,100.000,167
10468,47.726,6466.261,4183.035,6466.606,4183.231,2207.326,100.000,185
10469,23.863,6849.677,4181.308,6849.350,4181.308,882.930,100.000,74
10470,83.520,7485.496,4185.749,7485.438,4185.860,3830.009,100.000,321
10471,23.863,873.912,4184.762,873.943,4184.762,680.095,100.000,57
10472,202.835,1757.476,4192.484,1757.669,4192.330,9819.618,100.000,823
10473,107.383,2096.507,4188.600,2095.956,4188.375,6490.732,100.000,544
10474,59.657,2291.861,4188.217,2291.463,4188.296,2589.134,100.000,217
10475,47.726,3841.070,4186.489,3841.140,4186.195,2935.147,100.000,246
10476,47.726,4686.485,4188.217,4686.375,4188.749,2243.121,100.000,188
10477,59.657,7790.256,4186.144,7790.359,4186.098,2314.710,100.000,194
10478,119.315,563.034,4193.398,562.879,4193.222,6085.061,100.000,510
10479,1384.053,652.278,4221.687,652.666,4221.930,73509.924,99.138,6161
10480,71.589,4736.859,4192.246,4736.999,4192.185,3126.051,100.000,262
10481,47.726,4877.329,4189.944,4877.369,4189.841,2612.997,100.000,219
10482,298.287,5548.480,4201.343,5549.453,4201.588,11561.616,100.000,969
10483,47.726,5578.532,4189.944,5578.577,4190.033,1837.450,100.000,154
10484,59.657,6070.064,4189.598,6069.993,4189.458,2756.175,100.000,231
10485,11.931,7866.939,4188.217,7866.939,4188.217,417.602,100.000,35
10486,23.863,8006.834,4188.217,8006.986,4188.217,811.341,100.000,68
10487,35.794,8275.686,4190.519,8275.751,4190.611,1049.971,100.000,88
10488,262.493,196.732,4205.331,195.806,4205.811,12730.902,100.000,1067
10489,59.657,2241.430,4195.816,2241.502,4196.204,2863.558,100.000,240
10490,35.794,2690.246,4193.974,2689.850,4193.981,1909.039,100.000,160
10491,11.931,3573.369,4191.671,3573.369,4191.671,322.150,100.000,27
10492,107.383,4084.974,4196.276,4085.006,4196.159,5261.788,100.000,441
10493,59.657,4230.358,4193.052,4230.538,4193.459,2696.517,100.000,226
10494,107.383,4327.920,4197.044,4328.121,4197.006,4557.830,100.000,382
10495,47.726,4898.055,4193.398,4897.757,4193.457,2076.080,100.000,174
10496,119.315,5525.683,4199.615,5525.678,4199.327,6061.198,100.000,508
10497,71.589,5837.597,4195.125,5837.582,4194.878,2839.695,100.000,238
10498,47.726,6155.383,4193.398,6155.346,4193.177,2243.121,100.000,188
10499,59.657,6324.984,4195.816,6325.204,4195.376,2624.928,100.000,220
10500,59.657,6836.206,4195.816,6836.309,4195.507,2159.600,100.000,181
10501,47.726,7401.485,4195.125,7401.447,4195.022,2398.230,100.000,201
10502,23.863,7967.111,4193.398,7967.111,4193.033,847.136,100.000,71
10503,143.178,334.482,4199.731,334.479,4199.504,5882.226,100.000,493
10504,59.657,1183.063,4198.579,1183.257,4198.415,2768.106,100.000,232
10505,59.657,1733.663,4197.888,1733.660,4197.940,2899.353,100.000,243
10506,95.452,1941.260,4196.852,1941.218,4196.871,5428.829,100.000,455
10507,23.863,3775.440,4195.125,3775.287,4195.125,811.341,100.000,68
10508,83.520,3904.972,4197.592,3904.998,4197.699,3185.708,100.000,267
10509,83.520,4112.224,4197.592,4112.398,4197.511,3316.955,100.000,278
10510,369.876,4295.631,4207.716,4295.799,4207.305,18231.320,100.000,1528
10511,47.726,4338.474,4196.852,4338.574,4196.933,2278.915,100.000,191
10512,23.863,4775.430,4196.852,4775.430,4196.852,692.027,100.000,58
10513,35.794,6181.290,4196.276,6181.225,4196.061,1276.670,100.000,107
10514,23.863,6884.219,4195.125,6884.273,4195.125,763.616,100.000,64
10515,71.589,6917.610,4198.003,6917.664,4198.045,3006.736,100.000,252
10516,167.041,7610.094,4202.280,7610.016,4202.346,8829.304,100.000,740
10517,35.794,7629.750,4196.276,7629.852,4196.073,1217.012,100.000,102
10518,59.657,24.525,4202.724,24.900,4201.863,2660.723,100.000,223
10519,441.465,254.537,4210.342,254.055,4210.621,22180.644,100.000,1859
10520,11.931,1134.704,4198.579,1134.704,4198.579,346.013,100.000,29
10521,71.589,1381.680,4202.033,1381.746,4201.677,4044.776,100.000,339
10522,23.863,2789.266,4200.306,2789.266,4200.207,1038.040,100.000,87
10523,95.452,3294.011,4202.897,3294.182,4203.048,4712.939,100.000,395
10524,59.657,3616.892,4202.724,3617.278,4202.724,2565.271,100.000,215
10525,59.657,4033.468,4199.961,4033.568,4199.869,2970.942,100.000,249
10526,119.315,4748.488,4204.451,4748.619,4204.197,6514.595,100.000,546
10527,23.863,5404.095,4200.306,5404.095,4200.306,906.793,100.000,76
10528,620.438,5607.228,4211.001,5606.685,4210.926,33086.028,100.000,2773
10529,71.589,5687.339,4200.306,5687.628,4200.273,3137.982,100.000,263
10530,59.657,6121.186,4202.724,6121.038,4202.806,2612.997,100.000,219
10531,71.589,984.447,4205.488,984.342,4205.317,3149.914,100.000,264
10532,71.589,1345.986,4206.063,1345.874,4205.792,3114.120,100.000,261
10533,47.726,2027.615,4203.760,2027.724,4203.483,1706.203,100.000,143
10534,35.794,3640.150,4203.185,3640.157,4202.948,2207.326,100.000,185
10535,202.835,3789.968,4210.364,3790.141,4210.092,9927.002,100.000,832
10536,47.726,3925.697,4204.624,3926.132,4204.846,1992.559,100.000,167
10537,23.863,4666.623,4202.033,4666.738,4202.033,715.890,100.000,60
10538,107.383,4681.399,4203.569,4681.395,4203.614,5762.911,100.000,483
10539,47.726,4794.429,4203.760,4794.220,4203.948,1980.628,100.000,166
10540,23.863,4884.238,4202.033,4884.484,4202.033,751.684,100.000,63
10541,59.657,5203.060,4203.415,5203.264,4203.415,2624.928,100.000,220
10542,262.493,5705.866,4211.454,5706.118,4211.031,12981.464,100.000,1088
10543,83.520,5918.770,4204.501,5918.584,4204.541,3090.257,100.000,259
10544,405.671,6060.697,4215.647,6060.903,4215.088,23588.560,100.000,1977
10545,823.273,7787.943,4222.058,7788.262,4222.483,46377.711,100.000,3887
10546,59.657,608.284,4209.633,608.552,4209.674,2589.134,100.000,217
10547,155.109,1109.197,4210.536,1109.224,4210.407,8805.441,100.000,738
10548,119.315,1322.267,4210.323,1322.162,4210.535,5536.212,100.000,464
10549,119.315,1930.207,4210.669,1930.341,4210.665,5595.870,100.000,469
10550,59.657,2691.857,4206.869,2691.900,4206.720,2541.408,100.000,213
10551,202.835,2838.641,4215.444,2838.706,4215.246,10368.467,100.000,869
10552,11.931,3234.858,4205.488,3234.858,4205.488,334.082,100.000,28
10553,47.726,3582.005,4207.215,3582.392,4207.204,1968.696,100.000,165
10554,47.726,4193.398,4207.215,4193.335,4207.814,2302.778,100.000,193
10555,35.794,4556.664,4206.639,4557.032,4206.504,1419.848,100.000,119
10556,71.589,5836.445,4208.366,5836.413,4208.310,2803.901,100.000,235
10557,107.383,8329.801,4208.942,8330.021,4208.975,4891.912,100.000,410
10558,23.863,158.893,4208.942,159.085,4208.942,751.684,100.000,63
10559,47.726,221.069,4210.669,221.345,4210.802,2016.422,100.000,169
10560,107.383,2190.538,4213.931,2190.748,4213.975,5428.829,100.000,455
10561,95.452,2898.937,4212.828,2899.030,4212.611,3639.105,100.000,305
10562,35.794,3560.704,4211.245,3560.619,4211.525,1467.574,100.000,123
10563,71.589,3652.240,4212.972,3652.262,4212.815,2756.175,100.000,231
10564,143.178,3763.062,4215.274,3762.616,4215.086,7015.718,100.000,588
10565,11.931,4067.320,4208.942,4067.320,4208.942,322.150,100.000,27
10566,71.589,4103.589,4212.396,4103.589,4212.261,2744.243,100.000,230
10567,47.726,4117.405,4210.669,4117.082,4211.081,1849.381,100.000,155
10568,47.726,4599.266,4211.532,4599.245,4211.527,1897.107,100.000,159
10569,119.315,4898.055,4214.123,4898.342,4214.200,5870.294,100.000,492
10570,11.931,5794.419,4208.942,5794.419,4208.942,334.082,100.000,28
10571,59.657,6291.133,4211.014,6290.733,4211.245,2720.380,100.000,228
10572,47.726,1291.871,4214.123,1292.018,4214.018,1956.765,100.000,164
10573,47.726,1402.405,4214.123,1402.303,4214.178,2636.860,100.000,221
10574,23.863,2398.941,4214.123,2398.941,4213.714,906.793,100.000,76
10575,35.794,3716.143,4214.699,3716.326,4215.144,1574.957,100.000,132
10576,23.863,5074.219,4212.396,5074.460,4212.396,1109.629,100.000,93
10577,59.657,5382.679,4214.468,5382.712,4214.841,2696.517,100.000,226
10578,107.383,6120.649,4220.072,6120.504,4220.320,5070.884,100.000,425
10579,47.726,6276.280,4214.123,6275.831,4213.933,2064.148,100.000,173
10580,47.726,7214.095,4214.987,7214.077,4215.181,2278.915,100.000,191
10581,23.863,7378.170,4212.396,7378.278,4212.396,763.616,100.000,64
10582,23.863,7490.431,4214.123,7490.431,4213.986,751.684,100.000,63
10583,178.972,7643.567,4217.692,7642.873,4217.529,9378.153,100.000,786
10584,83.520,8315.985,4214.863,8315.882,4214.483,4402.721,100.000,369
10585,47.726,117.443,4217.577,117.675,4217.668,2040.285,100.000,171
10586,11.931,4005.144,4215.850,4005.144,4215.850,465.328,100.000,39
10587,620.438,4085.786,4232.656,4086.557,4232.172,31916.742,100.000,2675
10588,298.287,4156.162,4225.798,4156.238,4225.593,16238.761,100.000,1361
10589,131.246,4311.940,4220.560,4311.791,4220.466,6848.677,100.000,574
10590,59.657,5149.866,4218.614,5149.425,4218.250,2541.408,100.000,213
10591,47.726,6317.730,4217.577,6317.572,4217.716,2076.080,100.000,174
10592,47.726,7404.076,4216.714,7404.097,4216.541,1968.696,100.000,165
10593,59.657,598.613,4221.377,598.354,4221.203,3126.051,100.000,262
10594,95.452,1340.229,4224.054,1340.650,4223.639,4259.543,100.000,357
10595,47.726,1754.733,4221.031,1754.656,4221.460,1873.244,100.000,157
10596,35.794,1907.294,4221.607,1907.092,4221.981,1431.779,100.000,120
10597,23.863,2031.069,4219.304,2030.965,4219.304,990.314,100.000,83
10598,71.589,2231.413,4222.759,2231.462,4222.895,3316.955,100.000,278
10599,47.726,4051.776,4221.031,4051.913,4221.168,2410.161,100.000,202
10600,703.958,4658.339,4242.430,4658.719,4242.581,34004.753,100.000,2850
10601,369.876,4819.444,4234.681,4819.577,4235.446,16572.843,100.000,1389
10602,119.315,5777.148,4224.486,5777.250,4224.393,6884.471,100.000,577
10603,107.383,5903.035,4225.061,5903.073,4225.392,6025.404,100.000,505
10604,95.452,6100.116,4221.031,6100.013,4220.890,5404.966,100.000,453
10605,47.726,6217.559,4221.031,6217.432,4221.529,2111.874,100.000,177
10606,119.315,6360.217,4225.177,6360.435,4225.406,5058.953,100.000,424
10607,11.931,6993.026,4219.304,6993.026,4219.304,334.082,100.000,28
10608,83.520,7249.131,4220.785,7249.126,4220.867,3877.735,100.000,325
10609,238.630,20.380,4233.121,20.335,4233.114,11716.725,100.000,982
10610,23.863,126.078,4224.486,126.078,4224.275,978.382,100.000,82
10611,1145.423,278.495,4245.966,278.970,4245.282,60313.694,95.833,5055
10612,23.863,291.880,4224.486,291.880,4224.821,799.410,100.000,67
10613,23.863,1025.897,4222.759,1025.939,4222.759,1491.437,100.000,125
10614,47.726,1043.168,4224.486,1042.808,4224.827,2290.847,100.000,192
10615,11.931,1411.040,4222.759,1411.040,4222.759,322.150,100.000,27
10616,167.041,2866.492,4228.187,2866.563,4228.047,8089.552,100.000,678
10617,71.589,2917.647,4226.788,2917.752,4226.867,3149.914,100.000,264
10618,47.726,3657.997,4224.486,3658.098,4224.550,2255.052,100.000,189
10619,59.657,3739.862,4224.831,3739.844,4224.867,2326.641,100.000,195
10620,47.726,4214.123,4224.486,4213.782,4224.496,1992.559,100.000,167
10621,35.794,4237.727,4223.910,4237.298,4223.856,1539.163,100.000,129
10622,155.109,4341.264,4226.213,4341.276,4225.785,6944.129,100.000,582
10623,131.246,4870.578,4229.039,4870.822,4228.729,6371.417,100.000,534
10624,47.726,5215.841,4224.486,5215.787,4224.668,1920.970,100.000,161
10625,35.794,5734.546,4225.061,5734.958,4225.203,1837.450,100.000,154
10626,47.726,7412.712,4224.486,7412.712,4224.486,1574.957,100.000,132
10627,59.657,7611.328,4226.213,7610.942,4226.181,2565.271,100.000,215
10628,11.931,751.288,4226.213,751.288,4226.213,357.945,100.000,30
10629,23.863,3670.087,4227.940,3670.087,4227.681,954.519,100.000,80
10630,95.452,3689.085,4229.667,3689.097,4229.738,5214.062,100.000,437
10631,47.726,5951.585,4227.940,5951.732,4227.735,2111.874,100.000,177
10632,2839.695,6244.394,4268.795,6244.730,4268.035,184198.379,96.639,15438
10633,59.657,6379.561,4230.358,6379.576,4230.189,2684.586,100.000,225
10634,59.657,7640.343,4230.358,7640.098,4229.906,2756.175,100.000,231
10635,35.794,8024.681,4227.364,8024.618,4227.053,1324.396,100.000,111
10636,143.178,538.279,4233.985,538.022,4233.768,6502.663,100.000,545
10637,35.794,970.054,4230.818,969.890,4230.870,1336.327,100.000,112
10638,226.698,1156.702,4240.575,1156.496,4240.915,10702.549,100.000,897
10639,59.657,2045.231,4232.430,2045.467,4232.479,2374.367,100.000,199
10640,47.726,2390.306,4231.394,2390.406,4231.465,1443.711,100.000,121
10641,47.726,2607.920,4231.394,2608.496,4231.484,2290.847,100.000,192
10642,47.726,2717.591,4233.121,2717.403,4233.498,2076.080,100.000,174
10643,71.589,2842.806,4233.121,2842.663,4232.923,3746.489,100.000,314
10644,644.301,4033.481,4250.264,4034.349,4250.663,35114.382,100.000,2943
10645,250.561,4121.764,4241.181,4121.518,4240.869,12575.793,100.000,1054
10646,47.726,4276.299,4231.394,4276.512,4231.512,1741.998,100.000,146
10647,71.589,4903.812,4230.818,4903.340,4230.758,3173.777,100.000,266
10648,59.657,5298.396,4232.430,5298.406,4232.721,2577.202,100.000,216
10649,11.931,5552.625,4229.667,5552.625,4229.667,381.808,100.000,32
10650,59.657,6511.511,4232.430,6511.725,4232.427,2612.997,100.000,219
10651,95.452,7277.566,4233.985,7277.232,4233.792,4545.899,100.000,381
10652,47.726,7433.437,4231.394,7433.607,4231.188,2302.778,100.000,193
10653,107.383,121.089,4240.797,121.068,4241.260,5190.199,100.000,435
10654,95.452,520.289,4237.007,520.519,4237.289,3985.118,100.000,334
10655,83.520,1753.993,4236.575,1754.153,4236.697,3376.612,100.000,283
10656,369.876,3776.944,4250.281,3776.847,4249.317,21011.358,100.000,1761
10657,95.452,4139.426,4237.007,4139.577,4237.075,3961.255,100.000,332
10658,23.863,4438.646,4233.121,4438.788,4233.121,1455.642,100.000,122
10659,47.726,4922.234,4234.848,4922.166,4234.721,2111.874,100.000,177
10660,35.794,5541.111,4235.424,5541.521,4235.326,2111.874,100.000,177
10661,47.726,5706.337,4234.848,5706.297,4234.411,2589.134,100.000,217
10662,47.726,7297.859,4236.575,7298.015,4236.617,1980.628,100.000,166
10663,59.657,7622.381,4235.194,7622.468,4235.453,2386.298,100.000,200
10664,47.726,8276.261,4234.848,8276.294,4234.790,3185.708,100.000,267
10665,59.657,327.113,4238.648,327.544,4238.562,2863.558,100.000,240
10666,59.657,756.815,4239.339,757.196,4239.195,2469.819,100.000,207
10667,47.726,1063.893,4238.302,1064.093,4237.804,2481.750,100.000,208
10668,71.589,2084.034,4239.454,2083.698,4239.245,3257.297,100.000,273
10669,930.656,2885.053,4261.198,2885.097,4261.386,45160.699,97.436,3785.000
10670,59.657,2891.510,4240.720,2891.510,4240.760,3102.188,100.000,260
10671,35.794,6024.699,4238.878,6024.826,4238.739,1085.766,100.000,91
10672,47.726,6965.393,4239.166,6966.075,4239.411,1932.902,100.000,162
10673,155.109,7114.986,4242.952,7115.459,4243.204,7218.553,100.000,605
10674,59.657,7910.462,4239.339,7910.607,4239.111,2601.065,100.000,218
10675,23.863,215.887,4241.757,215.887,4241.615,727.821,100.000,61
10676,35.794,344.844,4241.181,344.771,4240.886,1491.437,100.000,125
10677,47.726,1132.977,4241.757,1133.109,4241.674,2505.613,100.000,210
10678,47.726,1727.100,4241.757,1727.058,4241.340,1980.628,100.000,166
10679,167.041,2357.738,4246.445,2358.051,4246.405,9199.181,100.000,771
10680,11.931,4302.205,4240.030,4302.205,4240.030,346.013,100.000,29
10681,47.726,4535.364,4241.757,4534.925,4241.803,2207.326,100.000,185
10682,1049.971,4889.851,4257.065,4889.846,4256.985,52307.662,98.864,4384
10683,23.863,5808.236,4241.757,5808.236,4241.757,787.478,100.000,66
10684,59.657,6110.824,4244.175,6110.927,4243.803,2708.449,100.000,227
10685,35.794,6616.519,4240.030,6616.705,4240.030,1551.094,100.000,130
10686,990.314,7214.761,4269.827,7215.965,4270.699,53238.319,98.795,4462
10687,23.863,7428.255,4241.757,7428.255,4241.676,1026.108,100.000,86
10688,47.726,7459.343,4242.620,7459.282,4242.752,2028.354,100.000,170
10689,47.726,7526.700,4241.757,7526.692,4241.781,2493.682,100.000,209
10690,286.356,7598.375,4254.566,7598.424,4254.958,14305.859,100.000,1199
10691,59.657,8307.004,4244.175,8306.890,4244.118,1885.176,100.000,158
10692,47.726,8430.837,4243.484,8430.778,4243.484,1586.888,100.000,133
10693,226.698,137.713,4249.483,137.641,4249.640,12325.232,100.000,1033
10694,59.657,244.212,4245.556,244.495,4245.911,2326.641,100.000,195
10695,59.657,503.968,4246.247,503.778,4246.552,2350.504,100.000,197
10696,47.726,1122.615,4245.211,1122.547,4244.830,1837.450,100.000,154
10697,35.794,1741.492,4245.787,1741.831,4245.777,1419.848,100.000,119
10698,83.520,3257.557,4246.938,3257.279,4247.297,3328.886,100.000,279
10699,95.452,3641.590,4249.097,3641.460,4248.907,4689.076,100.000,393
10700,2290.847,3678.578,4290.241,3677.554,4289.185,138870.640,100.000,11639
10701,35.794,4252.695,4245.787,4252.642,4246.051,1300.533,100.000,109
10702,59.657,5087.690,4247.629,5087.465,4247.762,2851.627,100.000,239
10703,71.589,5124.880,4246.362,5124.767,4246.367,2672.654,100.000,224
10704,47.726,5533.627,4245.211,5533.862,4244.926,2457.887,100.000,206
10705,47.726,5644.162,4245.211,5644.144,4245.355,2290.847,100.000,192
10706,870.999,5720.130,4268.751,5720.071,4269.515,47439.614,100.000,3976
10707,47.726,5899.772,4245.211,5899.873,4245.033,2660.723,100.000,223
10708,143.178,5988.142,4250.968,5988.574,4250.872,7564.566,100.000,634
10709,131.246,6798.335,4246.624,6798.137,4246.612,6574.252,100.000,551
10710,47.726,6818.589,4245.211,6818.792,4245.366,2648.791,100.000,222
10711,83.520,470.511,4250.392,470.589,4249.988,4080.570,100.000,342
10712,119.315,554.054,4252.810,554.091,4253.051,7099.238,100.000,595
10713,47.726,632.118,4248.665,632.464,4248.892,2088.011,100.000,175
10714,178.972,4203.415,4255.919,4203.089,4256.580,9604.851,100.000,805
10715,47.726,4915.326,4248.665,4915.540,4248.399,2398.230,100.000,201
10716,178.972,5106.803,4252.925,5106.138,4252.810,10535.508,100.000,883
10717,47.726,5146.757,4248.665,5146.623,4249.067,2768.106,100.000,232
10718,59.657,5596.148,4249.701,5596.152,4249.873,2064.148,100.000,173
10719,71.589,5830.688,4250.392,5830.643,4250.422,2744.243,100.000,230
10720,178.972,5846.232,4253.846,5846.076,4253.781,8161.141,100.000,684
10721,71.589,6946.395,4250.392,6946.618,4250.494,3233.434,100.000,271
10722,23.863,7443.799,4246.938,7443.918,4246.938,692.027,100.000,58
10723,71.589,7882.483,4250.392,7882.673,4250.404,3352.749,100.000,281
10724,47.726,383.416,4252.119,383.013,4252.196,2147.669,100.000,180
10725,167.041,4536.104,4256.314,4536.051,4256.362,8208.867,100.000,688
10726,441.465,4700.185,4264.769,4700.453,4264.710,23194.821,100.000,1944
10727,59.657,4783.030,4252.465,4782.790,4252.475,2374.367,100.000,199
10728,35.794,4926.264,4252.695,4926.611,4252.625,1384.053,100.000,116
10729,131.246,5192.132,4256.359,5191.642,4255.912,6443.006,100.000,540
10730,11.931,5262.473,4250.392,5262.473,4250.392,322.150,100.000,27
10731,83.520,5417.911,4253.846,5418.296,4253.787,4176.022,100.000,350
10732,83.520,5810.703,4253.846,5810.577,4253.908,3997.050,100.000,335
10733,47.726,6735.689,4252.119,6735.704,4251.886,2648.791,100.000,222
10734,47.726,6840.178,4253.846,6840.514,4254.137,2266.984,100.000,190
10735,47.726,7241.729,4252.983,7241.517,4253.041,1944.833,100.000,163
10736,429.534,229.416,4271.021,229.691,4271.794,21381.234,100.000,1792
10737,381.808,1139.346,4272.413,1139.576,4273.013,21548.275,100.000,1806
10738,59.657,1921.571,4255.228,1921.544,4255.197,2410.161,100.000,202
10739,286.356,1966.879,4261.474,1967.150,4261.735,12862.149,100.000,1078
10740,59.657,2943.323,4256.610,2943.263,4256.603,2601.065,100.000,218
10741,143.178,4593.797,4258.164,4593.699,4258.042,8113.415,100.000,680
10742,71.589,75.992,4260.755,75.945,4260.997,3066.394,100.000,257
10743,47.726,203.798,4259.028,203.735,4258.943,1956.765,100.000,164
10744,47.726,1122.615,4259.028,1122.494,4258.959,2386.298,100.000,200
10745,47.726,1281.508,4259.028,1281.626,4259.047,2099.943,100.000,176
10746,119.315,2002.054,4259.718,2002.234,4259.690,5727.116,100.000,480
10747,1789.724,2014.535,4293.224,2014.880,4292.764,99389.331,100.000,8330
10748,178.972,2041.777,4266.742,2042.413,4267.256,10726.412,100.000,899
10749,35.794,2344.826,4258.452,2344.588,4258.557,1443.711,100.000,121
10750,59.657,4417.575,4260.064,4417.545,4260.173,2195.395,100.000,184
10751,310.219,5131.877,4264.608,5132.465,4264.848,16059.789,100.000,1346
10752,83.520,5625.163,4260.755,5625.469,4260.954,3507.859,100.000,294
10753,47.726,6773.685,4259.028,6773.508,4259.204,2684.586,100.000,225
10754,131.246,6925.826,4262.011,6925.557,4261.288,6025.404,100.000,505
10755,23.863,7120.832,4259.028,7120.832,4258.932,859.067,100.000,72
10756,71.589,7293.542,4259.028,7294.022,4259.303,3519.790,100.000,295
10757,59.657,7483.523,4260.755,7483.638,4260.887,2493.682,100.000,209
10758,95.452,7648.892,4261.618,7649.083,4261.215,3937.392,100.000,330
10759,1121.560,7797.928,4281.149,7798.788,4281.571,59836.434,98.936,5015
10760,47.726,8322.893,4259.028,8322.924,4259.012,1348.259,100.000,113
10761,155.109,133.518,4267.929,133.333,4267.742,6789.019,100.000,569
10762,131.246,467.416,4268.291,467.235,4268.357,6419.143,100.000,538
10763,23.863,2521.565,4260.755,2521.515,4260.755,811.341,100.000,68
10764,11.931,2733.999,4260.755,2733.999,4260.755,369.876,100.000,31
10765,214.767,2966.198,4268.431,2965.921,4268.318,11072.425,100.000,928
10766,47.726,3335.029,4263.345,3334.841,4263.330,1968.696,100.000,165
10767,107.383,3764.885,4266.128,3764.916,4266.187,4605.556,100.000,386
10768,23.863,3847.978,4260.755,3848.145,4260.755,739.753,100.000,62
